dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,pop,continentExp,,Recovered
1/3/2020,3,1,2020,0,0,Nepal,NP,NPL,28087871,Asia,,0
1/2/2020,2,1,2020,0,0,Nepal,NP,NPL,28087871,Asia,,0
1/1/2020,1,1,2020,0,0,Nepal,NP,NPL,28087871,Asia,,0
12/31/2019,31,12,2019,0,0,Nepal,NP,NPL,28087871,Asia,,0
5/11/2020,11,5,2020,245,18,Netherlands,NL,NLD,17231017,Europe,,227
5/10/2020,10,5,2020,289,63,Netherlands,NL,NLD,17231017,Europe,,226
5/9/2020,9,5,2020,319,71,Netherlands,NL,NLD,17231017,Europe,,248
5/8/2020,8,5,2020,455,84,Netherlands,NL,NLD,17231017,Europe,,371
5/7/2020,7,5,2020,232,36,Netherlands,NL,NLD,17231017,Europe,,196
5/6/2020,6,5,2020,317,86,Netherlands,NL,NLD,17231017,Europe,,231
5/5/2020,5,5,2020,199,26,Netherlands,NL,NLD,17231017,Europe,,173
5/4/2020,4,5,2020,335,69,Netherlands,NL,NLD,17231017,Europe,,266
5/3/2020,3,5,2020,445,94,Netherlands,NL,NLD,17231017,Europe,,351
5/2/2020,2,5,2020,475,98,Netherlands,NL,NLD,17231017,Europe,,377
5/1/2020,1,5,2020,514,84,Netherlands,NL,NLD,17231017,Europe,,430
4/30/2020,30,4,2020,386,145,Netherlands,NL,NLD,17231017,Europe,,241
4/29/2020,29,4,2020,171,48,Netherlands,NL,NLD,17231017,Europe,,123
4/28/2020,28,4,2020,400,43,Netherlands,NL,NLD,17231017,Europe,,357
4/27/2020,27,4,2020,655,66,Netherlands,NL,NLD,17231017,Europe,,589
4/26/2020,26,4,2020,655,120,Netherlands,NL,NLD,17231017,Europe,,535
4/25/2020,25,4,2020,806,112,Netherlands,NL,NLD,17231017,Europe,,694
4/24/2020,24,4,2020,887,123,Netherlands,NL,NLD,17231017,Europe,,764
4/23/2020,23,4,2020,708,138,Netherlands,NL,NLD,17231017,Europe,,570
4/22/2020,22,4,2020,729,165,Netherlands,NL,NLD,17231017,Europe,,564
4/21/2020,21,4,2020,750,67,Netherlands,NL,NLD,17231017,Europe,,683
4/20/2020,20,4,2020,1066,83,Netherlands,NL,NLD,17231017,Europe,,983
4/19/2020,19,4,2020,1140,142,Netherlands,NL,NLD,17231017,Europe,,998
4/18/2020,18,4,2020,1235,144,Netherlands,NL,NLD,17231017,Europe,,1091
4/17/2020,17,4,2020,1061,181,Netherlands,NL,NLD,17231017,Europe,,880
4/16/2020,16,4,2020,734,189,Netherlands,NL,NLD,17231017,Europe,,545
4/15/2020,15,4,2020,868,122,Netherlands,NL,NLD,17231017,Europe,,746
4/14/2020,14,4,2020,964,86,Netherlands,NL,NLD,17231017,Europe,,878
4/13/2020,13,4,2020,1174,94,Netherlands,NL,NLD,17231017,Europe,,1080
4/12/2020,12,4,2020,1316,132,Netherlands,NL,NLD,17231017,Europe,,1184
4/11/2020,11,4,2020,1335,115,Netherlands,NL,NLD,17231017,Europe,,1220
4/10/2020,10,4,2020,1213,148,Netherlands,NL,NLD,17231017,Europe,,1065
4/9/2020,9,4,2020,969,147,Netherlands,NL,NLD,17231017,Europe,,822
4/8/2020,8,4,2020,777,234,Netherlands,NL,NLD,17231017,Europe,,543
4/7/2020,7,4,2020,952,101,Netherlands,NL,NLD,17231017,Europe,,851
4/6/2020,6,4,2020,1224,115,Netherlands,NL,NLD,17231017,Europe,,1109
4/5/2020,5,4,2020,904,164,Netherlands,NL,NLD,17231017,Europe,,740
4/4/2020,4,4,2020,1026,148,Netherlands,NL,NLD,17231017,Europe,,878
4/3/2020,3,4,2020,1083,166,Netherlands,NL,NLD,17231017,Europe,,917
4/2/2020,2,4,2020,1019,134,Netherlands,NL,NLD,17231017,Europe,,885
4/1/2020,1,4,2020,845,175,Netherlands,NL,NLD,17231017,Europe,,670
3/31/2020,31,3,2020,884,93,Netherlands,NL,NLD,17231017,Europe,,791
3/30/2020,30,3,2020,1104,132,Netherlands,NL,NLD,17231017,Europe,,972
3/29/2020,29,3,2020,1159,93,Netherlands,NL,NLD,17231017,Europe,,1066
3/28/2020,28,3,2020,1172,112,Netherlands,NL,NLD,17231017,Europe,,1060
3/27/2020,27,3,2020,1019,78,Netherlands,NL,NLD,17231017,Europe,,941
3/26/2020,26,3,2020,852,80,Netherlands,NL,NLD,17231017,Europe,,772
3/25/2020,25,3,2020,811,63,Netherlands,NL,NLD,17231017,Europe,,748
3/24/2020,24,3,2020,545,34,Netherlands,NL,NLD,17231017,Europe,,511
3/23/2020,23,3,2020,573,43,Netherlands,NL,NLD,17231017,Europe,,530
3/22/2020,22,3,2020,637,30,Netherlands,NL,NLD,17231017,Europe,,607
3/21/2020,21,3,2020,534,30,Netherlands,NL,NLD,17231017,Europe,,504
3/20/2020,20,3,2020,409,18,Netherlands,NL,NLD,17231017,Europe,,391
3/19/2020,19,3,2020,346,15,Netherlands,NL,NLD,17231017,Europe,,331
3/18/2020,18,3,2020,292,19,Netherlands,NL,NLD,17231017,Europe,,273
3/17/2020,17,3,2020,278,4,Netherlands,NL,NLD,17231017,Europe,,274
3/16/2020,16,3,2020,176,8,Netherlands,NL,NLD,17231017,Europe,,168
3/15/2020,15,3,2020,155,7,Netherlands,NL,NLD,17231017,Europe,,148
3/14/2020,14,3,2020,190,0,Netherlands,NL,NLD,17231017,Europe,,190
3/13/2020,13,3,2020,111,0,Netherlands,NL,NLD,17231017,Europe,,111
3/12/2020,12,3,2020,121,1,Netherlands,NL,NLD,17231017,Europe,,120
3/11/2020,11,3,2020,61,1,Netherlands,NL,NLD,17231017,Europe,,60
3/10/2020,10,3,2020,56,0,Netherlands,NL,NLD,17231017,Europe,,56
3/9/2020,9,3,2020,77,2,Netherlands,NL,NLD,17231017,Europe,,75
3/8/2020,8,3,2020,60,0,Netherlands,NL,NLD,17231017,Europe,,60
3/7/2020,7,3,2020,46,1,Netherlands,NL,NLD,17231017,Europe,,45
3/6/2020,6,3,2020,44,0,Netherlands,NL,NLD,17231017,Europe,,44
3/5/2020,5,3,2020,10,0,Netherlands,NL,NLD,17231017,Europe,,10
3/4/2020,4,3,2020,10,0,Netherlands,NL,NLD,17231017,Europe,,10
3/3/2020,3,3,2020,5,0,Netherlands,NL,NLD,17231017,Europe,,5
3/2/2020,2,3,2020,6,0,Netherlands,NL,NLD,17231017,Europe,,6
3/1/2020,1,3,2020,5,0,Netherlands,NL,NLD,17231017,Europe,,5
2/29/2020,29,2,2020,1,0,Netherlands,NL,NLD,17231017,Europe,,1
2/28/2020,28,2,2020,1,0,Netherlands,NL,NLD,17231017,Europe,,1
2/27/2020,27,2,2020,0,0,Netherlands,NL,NLD,17231017,Europe,,0
2/26/2020,26,2,2020,0,0,Netherlands,NL,NLD,17231017,Europe,,0
2/25/2020,25,2,2020,0,0,Netherlands,NL,NLD,17231017,Europe,,0
2/24/2020,24,2,2020,0,0,Netherlands,NL,NLD,17231017,Europe,,0
2/23/2020,23,2,2020,0,0,Netherlands,NL,NLD,17231017,Europe,,0
2/22/2020,22,2,2020,0,0,Netherlands,NL,NLD,17231017,Europe,,0
2/21/2020,21,2,2020,0,0,Netherlands,NL,NLD,17231017,Europe,,0
2/20/2020,20,2,2020,0,0,Netherlands,NL,NLD,17231017,Europe,,0
2/19/2020,19,2,2020,0,0,Netherlands,NL,NLD,17231017,Europe,,0
2/18/2020,18,2,2020,0,0,Netherlands,NL,NLD,17231017,Europe,,0
2/17/2020,17,2,2020,0,0,Netherlands,NL,NLD,17231017,Europe,,0
2/16/2020,16,2,2020,0,0,Netherlands,NL,NLD,17231017,Europe,,0
2/15/2020,15,2,2020,0,0,Netherlands,NL,NLD,17231017,Europe,,0
2/14/2020,14,2,2020,0,0,Netherlands,NL,NLD,17231017,Europe,,0
2/13/2020,13,2,2020,0,0,Netherlands,NL,NLD,17231017,Europe,,0
2/12/2020,12,2,2020,0,0,Netherlands,NL,NLD,17231017,Europe,,0
2/11/2020,11,2,2020,0,0,Netherlands,NL,NLD,17231017,Europe,,0
2/10/2020,10,2,2020,0,0,Netherlands,NL,NLD,17231017,Europe,,0
2/9/2020,9,2,2020,0,0,Netherlands,NL,NLD,17231017,Europe,,0
2/8/2020,8,2,2020,0,0,Netherlands,NL,NLD,17231017,Europe,,0
2/7/2020,7,2,2020,0,0,Netherlands,NL,NLD,17231017,Europe,,0
2/6/2020,6,2,2020,0,0,Netherlands,NL,NLD,17231017,Europe,,0
2/5/2020,5,2,2020,0,0,Netherlands,NL,NLD,17231017,Europe,,0
2/4/2020,4,2,2020,0,0,Netherlands,NL,NLD,17231017,Europe,,0
2/3/2020,3,2,2020,0,0,Netherlands,NL,NLD,17231017,Europe,,0
2/2/2020,2,2,2020,0,0,Netherlands,NL,NLD,17231017,Europe,,0
2/1/2020,1,2,2020,0,0,Netherlands,NL,NLD,17231017,Europe,,0
1/31/2020,31,1,2020,0,0,Netherlands,NL,NLD,17231017,Europe,,0
1/30/2020,30,1,2020,0,0,Netherlands,NL,NLD,17231017,Europe,,0
1/29/2020,29,1,2020,0,0,Netherlands,NL,NLD,17231017,Europe,,0
1/28/2020,28,1,2020,0,0,Netherlands,NL,NLD,17231017,Europe,,0
1/27/2020,27,1,2020,0,0,Netherlands,NL,NLD,17231017,Europe,,0
1/26/2020,26,1,2020,0,0,Netherlands,NL,NLD,17231017,Europe,,0
1/25/2020,25,1,2020,0,0,Netherlands,NL,NLD,17231017,Europe,,0
1/24/2020,24,1,2020,0,0,Netherlands,NL,NLD,17231017,Europe,,0
1/23/2020,23,1,2020,0,0,Netherlands,NL,NLD,17231017,Europe,,0
1/22/2020,22,1,2020,0,0,Netherlands,NL,NLD,17231017,Europe,,0
1/21/2020,21,1,2020,0,0,Netherlands,NL,NLD,17231017,Europe,,0
1/20/2020,20,1,2020,0,0,Netherlands,NL,NLD,17231017,Europe,,0
1/19/2020,19,1,2020,0,0,Netherlands,NL,NLD,17231017,Europe,,0
1/18/2020,18,1,2020,0,0,Netherlands,NL,NLD,17231017,Europe,,0
1/17/2020,17,1,2020,0,0,Netherlands,NL,NLD,17231017,Europe,,0
1/16/2020,16,1,2020,0,0,Netherlands,NL,NLD,17231017,Europe,,0
1/15/2020,15,1,2020,0,0,Netherlands,NL,NLD,17231017,Europe,,0
1/14/2020,14,1,2020,0,0,Netherlands,NL,NLD,17231017,Europe,,0
1/13/2020,13,1,2020,0,0,Netherlands,NL,NLD,17231017,Europe,,0
1/12/2020,12,1,2020,0,0,Netherlands,NL,NLD,17231017,Europe,,0
1/11/2020,11,1,2020,0,0,Netherlands,NL,NLD,17231017,Europe,,0
1/10/2020,10,1,2020,0,0,Netherlands,NL,NLD,17231017,Europe,,0
1/9/2020,9,1,2020,0,0,Netherlands,NL,NLD,17231017,Europe,,0
1/8/2020,8,1,2020,0,0,Netherlands,NL,NLD,17231017,Europe,,0
1/7/2020,7,1,2020,0,0,Netherlands,NL,NLD,17231017,Europe,,0
1/6/2020,6,1,2020,0,0,Netherlands,NL,NLD,17231017,Europe,,0
1/5/2020,5,1,2020,0,0,Netherlands,NL,NLD,17231017,Europe,,0
1/4/2020,4,1,2020,0,0,Netherlands,NL,NLD,17231017,Europe,,0
1/3/2020,3,1,2020,0,0,Netherlands,NL,NLD,17231017,Europe,,0
1/2/2020,2,1,2020,0,0,Netherlands,NL,NLD,17231017,Europe,,0
1/1/2020,1,1,2020,0,0,Netherlands,NL,NLD,17231017,Europe,,0
12/31/2019,31,12,2019,0,0,Netherlands,NL,NLD,17231017,Europe,,0
5/11/2020,11,5,2020,0,0,New_Caledonia,NC,NCL,284060,Oceania,,0
5/10/2020,10,5,2020,0,0,New_Caledonia,NC,NCL,284060,Oceania,,0
5/9/2020,9,5,2020,0,0,New_Caledonia,NC,NCL,284060,Oceania,,0
5/8/2020,8,5,2020,0,0,New_Caledonia,NC,NCL,284060,Oceania,,0
5/7/2020,7,5,2020,0,0,New_Caledonia,NC,NCL,284060,Oceania,,0
5/6/2020,6,5,2020,0,0,New_Caledonia,NC,NCL,284060,Oceania,,0
5/5/2020,5,5,2020,0,0,New_Caledonia,NC,NCL,284060,Oceania,,0
5/4/2020,4,5,2020,0,0,New_Caledonia,NC,NCL,284060,Oceania,,0
5/3/2020,3,5,2020,0,0,New_Caledonia,NC,NCL,284060,Oceania,,0
5/2/2020,2,5,2020,0,0,New_Caledonia,NC,NCL,284060,Oceania,,0
5/1/2020,1,5,2020,0,0,New_Caledonia,NC,NCL,284060,Oceania,,0
4/30/2020,30,4,2020,0,0,New_Caledonia,NC,NCL,284060,Oceania,,0
4/29/2020,29,4,2020,0,0,New_Caledonia,NC,NCL,284060,Oceania,,0
4/28/2020,28,4,2020,0,0,New_Caledonia,NC,NCL,284060,Oceania,,0
4/27/2020,27,4,2020,0,0,New_Caledonia,NC,NCL,284060,Oceania,,0
4/26/2020,26,4,2020,0,0,New_Caledonia,NC,NCL,284060,Oceania,,0
4/25/2020,25,4,2020,0,0,New_Caledonia,NC,NCL,284060,Oceania,,0
4/24/2020,24,4,2020,0,0,New_Caledonia,NC,NCL,284060,Oceania,,0
4/23/2020,23,4,2020,0,0,New_Caledonia,NC,NCL,284060,Oceania,,0
4/22/2020,22,4,2020,0,0,New_Caledonia,NC,NCL,284060,Oceania,,0
4/21/2020,21,4,2020,0,0,New_Caledonia,NC,NCL,284060,Oceania,,0
4/20/2020,20,4,2020,0,0,New_Caledonia,NC,NCL,284060,Oceania,,0
4/19/2020,19,4,2020,0,0,New_Caledonia,NC,NCL,284060,Oceania,,0
4/18/2020,18,4,2020,0,0,New_Caledonia,NC,NCL,284060,Oceania,,0
4/17/2020,17,4,2020,0,0,New_Caledonia,NC,NCL,284060,Oceania,,0
4/16/2020,16,4,2020,0,0,New_Caledonia,NC,NCL,284060,Oceania,,0
4/15/2020,15,4,2020,0,0,New_Caledonia,NC,NCL,284060,Oceania,,0
4/14/2020,14,4,2020,0,0,New_Caledonia,NC,NCL,284060,Oceania,,0
4/13/2020,13,4,2020,0,0,New_Caledonia,NC,NCL,284060,Oceania,,0
4/12/2020,12,4,2020,0,0,New_Caledonia,NC,NCL,284060,Oceania,,0
4/11/2020,11,4,2020,0,0,New_Caledonia,NC,NCL,284060,Oceania,,0
4/10/2020,10,4,2020,0,0,New_Caledonia,NC,NCL,284060,Oceania,,0
4/9/2020,9,4,2020,0,0,New_Caledonia,NC,NCL,284060,Oceania,,0
4/8/2020,8,4,2020,0,0,New_Caledonia,NC,NCL,284060,Oceania,,0
4/7/2020,7,4,2020,0,0,New_Caledonia,NC,NCL,284060,Oceania,,0
4/6/2020,6,4,2020,0,0,New_Caledonia,NC,NCL,284060,Oceania,,0
4/5/2020,5,4,2020,0,0,New_Caledonia,NC,NCL,284060,Oceania,,0
4/4/2020,4,4,2020,2,0,New_Caledonia,NC,NCL,284060,Oceania,,2
4/3/2020,3,4,2020,0,0,New_Caledonia,NC,NCL,284060,Oceania,,0
4/2/2020,2,4,2020,0,0,New_Caledonia,NC,NCL,284060,Oceania,,0
4/1/2020,1,4,2020,0,0,New_Caledonia,NC,NCL,284060,Oceania,,0
3/31/2020,31,3,2020,1,0,New_Caledonia,NC,NCL,284060,Oceania,,1
3/30/2020,30,3,2020,0,0,New_Caledonia,NC,NCL,284060,Oceania,,0
3/29/2020,29,3,2020,0,0,New_Caledonia,NC,NCL,284060,Oceania,,0
3/28/2020,28,3,2020,0,0,New_Caledonia,NC,NCL,284060,Oceania,,0
3/27/2020,27,3,2020,1,0,New_Caledonia,NC,NCL,284060,Oceania,,1
3/26/2020,26,3,2020,5,0,New_Caledonia,NC,NCL,284060,Oceania,,5
3/25/2020,25,3,2020,2,0,New_Caledonia,NC,NCL,284060,Oceania,,2
3/24/2020,24,3,2020,2,0,New_Caledonia,NC,NCL,284060,Oceania,,2
3/23/2020,23,3,2020,1,0,New_Caledonia,NC,NCL,284060,Oceania,,1
3/22/2020,22,3,2020,2,0,New_Caledonia,NC,NCL,284060,Oceania,,2
3/21/2020,21,3,2020,2,0,New_Caledonia,NC,NCL,284060,Oceania,,2
5/11/2020,11,5,2020,3,0,New_Zealand,NZ,NZL,4885500,Oceania,,3
5/10/2020,10,5,2020,2,0,New_Zealand,NZ,NZL,4885500,Oceania,,2
5/9/2020,9,5,2020,1,0,New_Zealand,NZ,NZL,4885500,Oceania,,1
5/8/2020,8,5,2020,2,0,New_Zealand,NZ,NZL,4885500,Oceania,,2
5/7/2020,7,5,2020,1,0,New_Zealand,NZ,NZL,4885500,Oceania,,1
5/6/2020,6,5,2020,1,1,New_Zealand,NZ,NZL,4885500,Oceania,,0
5/5/2020,5,5,2020,0,0,New_Zealand,NZ,NZL,4885500,Oceania,,0
5/4/2020,4,5,2020,1,0,New_Zealand,NZ,NZL,4885500,Oceania,,1
5/3/2020,3,5,2020,2,0,New_Zealand,NZ,NZL,4885500,Oceania,,2
5/2/2020,2,5,2020,2,1,New_Zealand,NZ,NZL,4885500,Oceania,,1
5/1/2020,1,5,2020,3,0,New_Zealand,NZ,NZL,4885500,Oceania,,3
4/30/2020,30,4,2020,3,0,New_Zealand,NZ,NZL,4885500,Oceania,,3
4/29/2020,29,4,2020,2,0,New_Zealand,NZ,NZL,4885500,Oceania,,2
4/28/2020,28,4,2020,2,0,New_Zealand,NZ,NZL,4885500,Oceania,,2
4/27/2020,27,4,2020,1,1,New_Zealand,NZ,NZL,4885500,Oceania,,0
4/26/2020,26,4,2020,4,0,New_Zealand,NZ,NZL,4885500,Oceania,,4
4/25/2020,25,4,2020,3,1,New_Zealand,NZ,NZL,4885500,Oceania,,2
4/24/2020,24,4,2020,2,1,New_Zealand,NZ,NZL,4885500,Oceania,,1
4/23/2020,23,4,2020,0,2,New_Zealand,NZ,NZL,4885500,Oceania,,-2
4/22/2020,22,4,2020,5,1,New_Zealand,NZ,NZL,4885500,Oceania,,4
4/21/2020,21,4,2020,2,1,New_Zealand,NZ,NZL,4885500,Oceania,,1
4/20/2020,20,4,2020,7,0,New_Zealand,NZ,NZL,4885500,Oceania,,7
4/19/2020,19,4,2020,4,1,New_Zealand,NZ,NZL,4885500,Oceania,,3
4/18/2020,18,4,2020,8,0,New_Zealand,NZ,NZL,4885500,Oceania,,8
4/17/2020,17,4,2020,2,2,New_Zealand,NZ,NZL,4885500,Oceania,,0
4/16/2020,16,4,2020,6,0,New_Zealand,NZ,NZL,4885500,Oceania,,6
4/15/2020,15,4,2020,6,0,New_Zealand,NZ,NZL,4885500,Oceania,,6
4/14/2020,14,4,2020,8,4,New_Zealand,NZ,NZL,4885500,Oceania,,4
4/13/2020,13,4,2020,15,1,New_Zealand,NZ,NZL,4885500,Oceania,,14
4/12/2020,12,4,2020,14,0,New_Zealand,NZ,NZL,4885500,Oceania,,14
4/11/2020,11,4,2020,20,2,New_Zealand,NZ,NZL,4885500,Oceania,,18
4/10/2020,10,4,2020,23,1,New_Zealand,NZ,NZL,4885500,Oceania,,22
4/9/2020,9,4,2020,23,0,New_Zealand,NZ,NZL,4885500,Oceania,,23
4/8/2020,8,4,2020,26,0,New_Zealand,NZ,NZL,4885500,Oceania,,26
4/7/2020,7,4,2020,32,0,New_Zealand,NZ,NZL,4885500,Oceania,,32
4/6/2020,6,4,2020,39,0,New_Zealand,NZ,NZL,4885500,Oceania,,39
4/5/2020,5,4,2020,48,0,New_Zealand,NZ,NZL,4885500,Oceania,,48
4/4/2020,4,4,2020,52,0,New_Zealand,NZ,NZL,4885500,Oceania,,52
4/3/2020,3,4,2020,49,0,New_Zealand,NZ,NZL,4885500,Oceania,,49
4/2/2020,2,4,2020,76,0,New_Zealand,NZ,NZL,4885500,Oceania,,76
4/1/2020,1,4,2020,0,0,New_Zealand,NZ,NZL,4885500,Oceania,,0
3/31/2020,31,3,2020,95,0,New_Zealand,NZ,NZL,4885500,Oceania,,95
3/30/2020,30,3,2020,76,0,New_Zealand,NZ,NZL,4885500,Oceania,,76
3/29/2020,29,3,2020,60,1,New_Zealand,NZ,NZL,4885500,Oceania,,59
3/28/2020,28,3,2020,78,0,New_Zealand,NZ,NZL,4885500,Oceania,,78
3/27/2020,27,3,2020,76,0,New_Zealand,NZ,NZL,4885500,Oceania,,76
3/26/2020,26,3,2020,73,0,New_Zealand,NZ,NZL,4885500,Oceania,,73
3/25/2020,25,3,2020,47,0,New_Zealand,NZ,NZL,4885500,Oceania,,47
3/24/2020,24,3,2020,40,0,New_Zealand,NZ,NZL,4885500,Oceania,,40
3/23/2020,23,3,2020,36,0,New_Zealand,NZ,NZL,4885500,Oceania,,36
3/22/2020,22,3,2020,13,0,New_Zealand,NZ,NZL,4885500,Oceania,,13
3/21/2020,21,3,2020,14,0,New_Zealand,NZ,NZL,4885500,Oceania,,14
3/20/2020,20,3,2020,11,0,New_Zealand,NZ,NZL,4885500,Oceania,,11
3/19/2020,19,3,2020,8,0,New_Zealand,NZ,NZL,4885500,Oceania,,8
3/18/2020,18,3,2020,12,0,New_Zealand,NZ,NZL,4885500,Oceania,,12
3/15/2020,15,3,2020,2,0,New_Zealand,NZ,NZL,4885500,Oceania,,2
3/14/2020,14,3,2020,1,0,New_Zealand,NZ,NZL,4885500,Oceania,,1
3/7/2020,7,3,2020,1,0,New_Zealand,NZ,NZL,4885500,Oceania,,1
3/6/2020,6,3,2020,1,0,New_Zealand,NZ,NZL,4885500,Oceania,,1
3/5/2020,5,3,2020,1,0,New_Zealand,NZ,NZL,4885500,Oceania,,1
3/4/2020,4,3,2020,1,0,New_Zealand,NZ,NZL,4885500,Oceania,,1
3/2/2020,2,3,2020,0,0,New_Zealand,NZ,NZL,4885500,Oceania,,0
3/1/2020,1,3,2020,0,0,New_Zealand,NZ,NZL,4885500,Oceania,,0
2/29/2020,29,2,2020,0,0,New_Zealand,NZ,NZL,4885500,Oceania,,0
2/28/2020,28,2,2020,1,0,New_Zealand,NZ,NZL,4885500,Oceania,,1
2/27/2020,27,2,2020,0,0,New_Zealand,NZ,NZL,4885500,Oceania,,0
2/26/2020,26,2,2020,0,0,New_Zealand,NZ,NZL,4885500,Oceania,,0
2/25/2020,25,2,2020,0,0,New_Zealand,NZ,NZL,4885500,Oceania,,0
2/24/2020,24,2,2020,0,0,New_Zealand,NZ,NZL,4885500,Oceania,,0
2/23/2020,23,2,2020,0,0,New_Zealand,NZ,NZL,4885500,Oceania,,0
2/22/2020,22,2,2020,0,0,New_Zealand,NZ,NZL,4885500,Oceania,,0
2/21/2020,21,2,2020,0,0,New_Zealand,NZ,NZL,4885500,Oceania,,0
2/20/2020,20,2,2020,0,0,New_Zealand,NZ,NZL,4885500,Oceania,,0
2/19/2020,19,2,2020,0,0,New_Zealand,NZ,NZL,4885500,Oceania,,0
2/18/2020,18,2,2020,0,0,New_Zealand,NZ,NZL,4885500,Oceania,,0
2/17/2020,17,2,2020,0,0,New_Zealand,NZ,NZL,4885500,Oceania,,0
2/16/2020,16,2,2020,0,0,New_Zealand,NZ,NZL,4885500,Oceania,,0
2/15/2020,15,2,2020,0,0,New_Zealand,NZ,NZL,4885500,Oceania,,0
2/14/2020,14,2,2020,0,0,New_Zealand,NZ,NZL,4885500,Oceania,,0
2/13/2020,13,2,2020,0,0,New_Zealand,NZ,NZL,4885500,Oceania,,0
2/12/2020,12,2,2020,0,0,New_Zealand,NZ,NZL,4885500,Oceania,,0
2/11/2020,11,2,2020,0,0,New_Zealand,NZ,NZL,4885500,Oceania,,0
2/10/2020,10,2,2020,0,0,New_Zealand,NZ,NZL,4885500,Oceania,,0
2/9/2020,9,2,2020,0,0,New_Zealand,NZ,NZL,4885500,Oceania,,0
2/8/2020,8,2,2020,0,0,New_Zealand,NZ,NZL,4885500,Oceania,,0
2/7/2020,7,2,2020,0,0,New_Zealand,NZ,NZL,4885500,Oceania,,0
2/6/2020,6,2,2020,0,0,New_Zealand,NZ,NZL,4885500,Oceania,,0
2/5/2020,5,2,2020,0,0,New_Zealand,NZ,NZL,4885500,Oceania,,0
2/4/2020,4,2,2020,0,0,New_Zealand,NZ,NZL,4885500,Oceania,,0
2/3/2020,3,2,2020,0,0,New_Zealand,NZ,NZL,4885500,Oceania,,0
2/2/2020,2,2,2020,0,0,New_Zealand,NZ,NZL,4885500,Oceania,,0
2/1/2020,1,2,2020,0,0,New_Zealand,NZ,NZL,4885500,Oceania,,0
1/31/2020,31,1,2020,0,0,New_Zealand,NZ,NZL,4885500,Oceania,,0
1/30/2020,30,1,2020,0,0,New_Zealand,NZ,NZL,4885500,Oceania,,0
1/29/2020,29,1,2020,0,0,New_Zealand,NZ,NZL,4885500,Oceania,,0
1/28/2020,28,1,2020,0,0,New_Zealand,NZ,NZL,4885500,Oceania,,0
1/27/2020,27,1,2020,0,0,New_Zealand,NZ,NZL,4885500,Oceania,,0
1/26/2020,26,1,2020,0,0,New_Zealand,NZ,NZL,4885500,Oceania,,0
1/25/2020,25,1,2020,0,0,New_Zealand,NZ,NZL,4885500,Oceania,,0
1/24/2020,24,1,2020,0,0,New_Zealand,NZ,NZL,4885500,Oceania,,0
1/23/2020,23,1,2020,0,0,New_Zealand,NZ,NZL,4885500,Oceania,,0
1/22/2020,22,1,2020,0,0,New_Zealand,NZ,NZL,4885500,Oceania,,0
1/21/2020,21,1,2020,0,0,New_Zealand,NZ,NZL,4885500,Oceania,,0
1/20/2020,20,1,2020,0,0,New_Zealand,NZ,NZL,4885500,Oceania,,0
1/19/2020,19,1,2020,0,0,New_Zealand,NZ,NZL,4885500,Oceania,,0
1/18/2020,18,1,2020,0,0,New_Zealand,NZ,NZL,4885500,Oceania,,0
1/17/2020,17,1,2020,0,0,New_Zealand,NZ,NZL,4885500,Oceania,,0
1/16/2020,16,1,2020,0,0,New_Zealand,NZ,NZL,4885500,Oceania,,0
1/15/2020,15,1,2020,0,0,New_Zealand,NZ,NZL,4885500,Oceania,,0
1/14/2020,14,1,2020,0,0,New_Zealand,NZ,NZL,4885500,Oceania,,0
1/13/2020,13,1,2020,0,0,New_Zealand,NZ,NZL,4885500,Oceania,,0
1/12/2020,12,1,2020,0,0,New_Zealand,NZ,NZL,4885500,Oceania,,0
1/11/2020,11,1,2020,0,0,New_Zealand,NZ,NZL,4885500,Oceania,,0
1/10/2020,10,1,2020,0,0,New_Zealand,NZ,NZL,4885500,Oceania,,0
1/9/2020,9,1,2020,0,0,New_Zealand,NZ,NZL,4885500,Oceania,,0
1/8/2020,8,1,2020,0,0,New_Zealand,NZ,NZL,4885500,Oceania,,0
1/7/2020,7,1,2020,0,0,New_Zealand,NZ,NZL,4885500,Oceania,,0
1/6/2020,6,1,2020,0,0,New_Zealand,NZ,NZL,4885500,Oceania,,0
1/5/2020,5,1,2020,0,0,New_Zealand,NZ,NZL,4885500,Oceania,,0
1/4/2020,4,1,2020,0,0,New_Zealand,NZ,NZL,4885500,Oceania,,0
1/3/2020,3,1,2020,0,0,New_Zealand,NZ,NZL,4885500,Oceania,,0
1/2/2020,2,1,2020,0,0,New_Zealand,NZ,NZL,4885500,Oceania,,0
1/1/2020,1,1,2020,0,0,New_Zealand,NZ,NZL,4885500,Oceania,,0
12/31/2019,31,12,2019,0,0,New_Zealand,NZ,NZL,4885500,Oceania,,0
5/11/2020,11,5,2020,0,0,Nicaragua,NI,NIC,6465513,America,,0
5/10/2020,10,5,2020,0,0,Nicaragua,NI,NIC,6465513,America,,0
5/9/2020,9,5,2020,0,0,Nicaragua,NI,NIC,6465513,America,,0
5/8/2020,8,5,2020,0,0,Nicaragua,NI,NIC,6465513,America,,0
5/7/2020,7,5,2020,0,0,Nicaragua,NI,NIC,6465513,America,,0
5/6/2020,6,5,2020,1,0,Nicaragua,NI,NIC,6465513,America,,1
5/5/2020,5,5,2020,1,0,Nicaragua,NI,NIC,6465513,America,,1
